code,display_name,city,raw_name
PKM00041516,"Gilgit, Pakistan",Gilgit,GILGIT
PKM00041529,"Peshawar, Pakistan",Peshawar,PESHAWAR
PKM00041560,"Parachinar, Pakistan",Parachinar,PARACHINAR
PKM00041571,"Islamabad Airport, Pakistan",Islamabad Airport,ISLAMABAD AIRPORT
PKM00041594,"Sargodha, Pakistan",Sargodha,SARGODHA
PKM00041598,"Jhelum, Pakistan",Jhelum,JHELUM
PKM00041600,"Sialkot, Pakistan",Sialkot,SIALKOT
PKM00041620,"Zhob, Pakistan",Zhob,ZHOB
PKM00041624,"Dera Ismail Khan, Pakistan",Dera Ismail Khan,DERA ISMAIL KHAN
PKM00041640,"Lahore City, Pakistan",Lahore City,LAHORE CITY
PKM00041661,"Quetta (Sheikh Manda), Pakistan",Quetta (Sheikh Manda),QUETTA (SHEIKH MANDA)
PKM00041675,"Multan, Pakistan",Multan,MULTAN
PKM00041678,"Bahawalnagar, Pakistan",Bahawalnagar,BAHAWALNAGAR
PKM00041685,"Barkhan, Pakistan",Barkhan,BARKHAN
PKM00041696,"Kalat, Pakistan",Kalat,KALAT
PKM00041710,"Nokkundi, Pakistan",Nokkundi,NOKKUNDI
PKM00041712,"Dal Bandin, Pakistan",Dal Bandin,DAL BANDIN
PKM00041715,"Jacobabad, Pakistan",Jacobabad,JACOBABAD
PKM00041718,"Khanpur, Pakistan",Khanpur,KHANPUR
PKM00041739,"Panjgur, Pakistan",Panjgur,PANJGUR
PKM00041744,"Khuzdar, Pakistan",Khuzdar,KHUZDAR
PKM00041749,"Nawabshah, Pakistan",Nawabshah,NAWABSHAH
PKM00041756,"Jiwani, Pakistan",Jiwani,JIWANI
PKM00041759,"Pasni, Pakistan",Pasni,PASNI
PKM00041764,"Hyderabad, Pakistan",Hyderabad,HYDERABAD
PKM00041768,"Chhor, Pakistan",Chhor,CHHOR
PKM00041780,"Karachi Airport, Pakistan",Karachi Airport,KARACHI AIRPORT
PKXUAE05548,"Lahore, Pakistan",Lahore,LAHORE
PKXUAE05801,"Gwadar, Pakistan",Gwadar,GWADAR
PKXUAE05835,"Sukkur, Pakistan",Sukkur,SUKKUR
PLM00012105,"Koszalin, Poland",Koszalin,KOSZALIN
PLM00012120,"Leba, Poland",Leba,LEBA
PLM00012330,"Poznan, Poland",Poznan,POZNAN
PLM00012374,"Legionowo, Poland",Legionowo,LEGIONOWO
PLM00012375,"Warszawa, Poland",Warszawa,WARSZAWA
PLM00012425,"Wroclaw-Starachowice, Poland",Wroclaw-Starachowice,WROCLAW-STARACHOWICE
PLM00012575,"Tarnow, Poland",Tarnow,TARNOW
PLXUAC03751,"Mielec, Poland",Mielec,MIELEC
PLXUAE05764,"Wroclaw, Poland",Wroclaw,WROCLAW
PMM00078801,"Usaf-Ds3-601, Panama",Usaf-Ds3-601,USAF-DS3-601
PMM00078807,"Corozal Oeste, Panama",Corozal Oeste,COROZAL OESTE
POM00008507,"Graciosa/Aerodromo, Portugal",Graciosa,GRACIOSA/AERODROMO
POM00008508,"Lajes (Acores) (8508-0), Portugal",Lajes (Acores) (8508-0),LAJES (ACORES) (8508-0)
POM00008522,"Funchal, Portugal",Funchal,FUNCHAL
POM00008535,"Lisboa/Geofisico, Portugal",Lisboa,LISBOA/GEOFISICO
POM00008536,"Lisboa/Portela, Portugal",Lisboa,LISBOA/PORTELA
POM00008545,"Porto/Pedras Rubras, Portugal",Porto,PORTO/PEDRAS RUBRAS
POM00008549,"Coimbra, Portugal",Coimbra,COIMBRA
POM00008554,"Faro/Aeroporto, Portugal",Faro,FARO/AEROPORTO
PPM00092035,"Port Moresby W.O., Papua New Guinea",Port Moresby W.O.,PORT MORESBY W.O.
PPM00092044,"Momote W.O., Papua New Guinea",Momote W.O.,MOMOTE W.O.
PPM00094014,"Usaf-Ds3-650, Papua New Guinea",Usaf-Ds3-650,USAF-DS3-650
PPM00094027,"Usaf-Ds3-652, Papua New Guinea",Usaf-Ds3-652,USAF-DS3-652
PPM00094047,"Usaf-Ds3-655, Papua New Guinea",Usaf-Ds3-655,USAF-DS3-655
PPM00094076,"Usaf-Ds3-656, Papua New Guinea",Usaf-Ds3-656,USAF-DS3-656
PPM00094085,"Usaf-Ds3-657, Papua New Guinea",Usaf-Ds3-657,USAF-DS3-657
PPM00094087,"Usaf-Ds3-658, Papua New Guinea",Usaf-Ds3-658,USAF-DS3-658
PSM00091408,"Koror/Caroline Is., Palau",Koror,KOROR/CAROLINE IS.
PUM00061766,"Bissau, Guinea-Bissau",Bissau,BISSAU
QAM00041169,"Hamad International Airport, Qatar",Hamad International Airport,HAMAD INTERNATIONAL AIRPORT
REM00061980,"Saint-Denis/Gillot (Reunion, Reunion",Saint-Denis,SAINT-DENIS/GILLOT (REUNION
REM00061984,"St. Pierre/Fonds, Reunion",St. Pierre,ST. PIERRE/FONDS
RIM00013275,"Beograd/Kosutnjak, Serbia",Beograd,BEOGRAD/KOSUTNJAK
RIM00013276,"Beograd/Seleno Brd, Serbia",Beograd,BEOGRAD/SELENO BRD
RIM00013295,"Negotin, Serbia",Negotin,NEGOTIN
RIM00013369,"Sjenica, Serbia",Sjenica,SJENICA
RIM00013388,"Nis, Serbia",Nis,NIS
RMM00091250,"Enewetak, Marshall Islands",Enewetak,ENEWETAK
RMM00091254,"Bikini, Marshall Islands",Bikini,BIKINI
RMM00091258,"Utirik Atoll M.Isl, Marshall Islands",Utirik Atoll M.Isl,UTIRIK ATOLL M.ISL
RMM00091366,"Kwajalein/Bucholz Aaf; Mars, Marshall Islands",Kwajalein,KWAJALEIN/BUCHOLZ AAF; MARS
RMM00091369,"Jaluit Atoll, Marshall Islands",Jaluit Atoll,JALUIT ATOLL
RMM00091371,"Wotje Atoll, Marshall Islands",Wotje Atoll,WOTJE ATOLL
RMM00091376,"Majuro/Marshall Is. Intnl., Marshall Islands",Majuro,MAJURO/MARSHALL IS. INTNL.
RMXUA912505,"Rongerik, Marshall Islands",Rongerik,RONGERIK
ROM00015010,"Satu Mare, Romania",Satu Mare,SATU MARE
ROM00015014,"Baia Mare, Romania",Baia Mare,BAIA MARE
ROM00015023,"Suceava, Romania",Suceava,SUCEAVA
ROM00015080,"Oradea, Romania",Oradea,ORADEA
ROM00015090,"Iasi, Romania",Iasi,IASI
ROM00015120,"Cluj-Napoca, Romania",Cluj-Napoca,CLUJ-NAPOCA
ROM00015145,"Tg. Mures, Romania",Tg. Mures,TG. MURES
ROM00015150,"Bacau, Romania",Bacau,BACAU
ROM00015200,"Arad, Romania",Arad,ARAD
ROM00015230,"Deva, Romania",Deva,DEVA
ROM00015235,"Fagaras, Romania",Fagaras,FAGARAS
ROM00015247,"Timisoara, Romania",Timisoara,TIMISOARA
ROM00015260,"Sibiu, Romania",Sibiu,SIBIU
ROM00015300,"Brasov-Ghimbav, Romania",Brasov-Ghimbav,BRASOV-GHIMBAV
ROM00015302,"Predeal, Romania",Predeal,PREDEAL
ROM00015310,"Galati, Romania",Galati,GALATI
ROM00015350,"Buzau, Romania",Buzau,BUZAU
ROM00015360,"Sulina, Romania",Sulina,SULINA
ROM00015410,"Drobeta Turnu Sever, Romania",Drobeta Turnu Sever,DROBETA TURNU SEVER
ROM00015420,"Bucuresti Baneasa, Romania",Bucuresti Baneasa,BUCURESTI BANEASA
ROM00015450,"Craiova, Romania",Craiova,CRAIOVA
ROM00015480,"Constanta, Romania",Constanta,CONSTANTA
ROM00015490,"Tr. Magurele, Romania",Tr. Magurele,TR. MAGURELE
RPM00098135,"Basco, Philippines",Basco,BASCO
RPM00098223,"Laoag, Philippines",Laoag,LAOAG
RPM00098233,"Tuguegarao, Philippines",Tuguegarao,TUGUEGARAO
RPM00098322,"Crow Valley Gunnery, Philippines",Crow Valley Gunnery,CROW VALLEY GUNNERY
RPM00098327,"Clark Ab, Philippines",Clark Ab,CLARK AB
RPM00098328,"Baguio, Philippines",Baguio,BAGUIO
RPM00098426,"Subic Bay Weather, Philippines",Subic Bay Weather,SUBIC BAY WEATHER
RPM00098433,"Tanay, Philippines",Tanay,TANAY
RPM00098444,"Legaspi, Philippines",Legaspi,LEGASPI
RPM00098558,"Guiuan, Philippines",Guiuan,GUIUAN
RPM00098618,"Puerto Princesa, Philippines",Puerto Princesa,PUERTO PRINCESA
RPM00098630,"Cuyo, Philippines",Cuyo,CUYO
RPM00098645,"Lahug, Philippines",Lahug,LAHUG
RPM00098646,"Mactan, Philippines",Mactan,MACTAN
RPM00098653,"Surigao, Philippines",Surigao,SURIGAO
RPM00098747,"Lumbia Airport, Philippines",Lumbia Airport,LUMBIA AIRPORT
RPM00098753,"Davao Airport, Philippines",Davao Airport,DAVAO AIRPORT
RPM00098754,"Usaf-Ds3-676, Philippines",Usaf-Ds3-676,USAF-DS3-676
RPM00098836,"Zamboanga, Philippines",Zamboanga,ZAMBOANGA
RQM00078526,"Pr San Juan/Int.; Puerto Rico, Puerto Rico",Pr San Juan,PR SAN JUAN/INT.; PUERTO RICO
RQW00011603,"Pr Aguadilla Ramey Afb, Puerto Rico",Pr Aguadilla Ramey Afb,PR AGUADILLA RAMEY AFB
RQW00011607,"Pr Ponce Losey Field, Puerto Rico",Pr Ponce Losey Field,PR PONCE LOSEY FIELD
RQW00011611,"Pr Mayaguez, Puerto Rico",Pr Mayaguez,PR MAYAGUEZ
RSM00020046,"Polargmo Im. E.T. Krenkelja, Russia",Polargmo Im. E.T. Krenkelja,POLARGMO IM. E.T. KRENKELJA
RSM00020047,"Bukhta Tikhaya/Guker Is., Russia",Bukhta Tikhaya,BUKHTA TIKHAYA/GUKER IS.
RSM00020069,"Ostrov Vize, Russia",Ostrov Vize,OSTROV VIZE
RSM00020274,"Ostrov Uedinenia, Russia",Ostrov Uedinenia,OSTROV UEDINENIA
RSM00020292,"Gmo Im.E.K. Fedorova, Russia",Gmo Im.E.K. Fedorova,GMO IM.E.K. FEDOROVA
RSM00020353,"Mys Zhelania, Russia",Mys Zhelania,MYS ZHELANIA
RSM00020357,"Russkaja Gavan, Russia",Russkaja Gavan,RUSSKAJA GAVAN
RSM00020667,"Im Popova, Russia",Im Popova,IM POPOVA
RSM00020674,"Ostrov Dikson, Russia",Ostrov Dikson,OSTROV DIKSON
RSM00020744,"Malye Karmakuly (20744-0), Russia",Malye Karmakuly (20744-0),MALYE KARMAKULY (20744-0)
RSM00020891,"Hatanga, Russia",Hatanga,HATANGA
RSM00021358,"Ostrov Zohova, Russia",Ostrov Zohova,OSTROV ZOHOVA
RSM00021432,"Ostrov Kotelnyj, Russia",Ostrov Kotelnyj,OSTROV KOTELNYJ
RSM00021504,"Ostrov Preobrazhenia, Russia",Ostrov Preobrazhenia,OSTROV PREOBRAZHENIA
RSM00021647,"Usaf-Ds3-167, Russia",Usaf-Ds3-167,USAF-DS3-167
RSM00021824,"Tiksi, Russia",Tiksi,TIKSI
RSM00021946,"Chokurdah, Russia",Chokurdah,CHOKURDAH
RSM00021965,"Ostrov Chetyrekhstolbo, Russia",Ostrov Chetyrekhstolbo,OSTROV CHETYREKHSTOLBO
RSM00021982,"Ostrov Vrangelya, Russia",Ostrov Vrangelya,OSTROV VRANGELYA
RSM00022008,"Murmansk (Rs), Russia",Murmansk (Rs),MURMANSK (RS)
RSM00022165,"Kanin Nos, Russia",Kanin Nos,KANIN NOS
RSM00022217,"Kandalaksha, Russia",Kandalaksha,KANDALAKSHA
RSM00022271,"Shojna, Russia",Shojna,SHOJNA
RSM00022522,"Kem, Russia",Kem,KEM
RSM00022543,"Arhangel'Sk (22543-0), Russia",Arhangel'Sk (22543-0),ARHANGEL'SK (22543-0)
RSM00022550,"Arhangel'Sk (22550-0), Russia",Arhangel'Sk (22550-0),ARHANGEL'SK (22550-0)
RSM00022768,"Senkursk, Russia",Senkursk,SENKURSK
RSM00022802,"Sortavala, Russia",Sortavala,SORTAVALA
RSM00022820,"Petrozavodsk, Russia",Petrozavodsk,PETROZAVODSK
RSM00022845,"Kargopol, Russia",Kargopol,KARGOPOL
RSM00023022,"Amderma, Russia",Amderma,AMDERMA
RSM00023074,"Dudinka, Russia",Dudinka,DUDINKA
RSM00023078,"Noril'Sk, Russia",Noril'Sk,NORIL'SK
RSM00023146,"Mys Kamenny, Russia",Mys Kamenny,MYS KAMENNY
RSM00023205,"Nar'Jan-Mar, Russia",Nar'Jan-Mar,NAR'JAN-MAR
RSM00023274,"Igarka, Russia",Igarka,IGARKA
RSM00023330,"Salehard, Russia",Salehard,SALEHARD
RSM00023415,"Pechora (23415-0), Russia",Pechora (23415-0),PECHORA (23415-0)
RSM00023472,"Turuhansk, Russia",Turuhansk,TURUHANSK
RSM00023552,"Tarko-Sale, Russia",Tarko-Sale,TARKO-SALE
RSM00023802,"Syktyvkar (23802-0), Russia",Syktyvkar (23802-0),SYKTYVKAR (23802-0)
RSM00023884,"Bor, Russia",Bor,BOR
RSM00023921,"Ivdel, Russia",Ivdel,IVDEL
RSM00023933,"Hanty-Mansijsk, Russia",Hanty-Mansijsk,HANTY-MANSIJSK
RSM00023955,"Aleksandrovskoe, Russia",Aleksandrovskoe,ALEKSANDROVSKOE
RSM00024122,"Olenek (Rs), Russia",Olenek (Rs),OLENEK (RS)
RSM00024125,"Olenek (24125-0), Russia",Olenek (24125-0),OLENEK (24125-0)
RSM00024266,"Verhojansk, Russia",Verhojansk,VERHOJANSK
RSM00024343,"Zhigansk, Russia",Zhigansk,ZHIGANSK
RSM00024507,"Tura (24507-0), Russia",Tura (24507-0),TURA (24507-0)
RSM00024641,"Viljujsk, Russia",Viljujsk,VILJUJSK
RSM00024688,"Ojmjakon, Russia",Ojmjakon,OJMJAKON
RSM00024726,"Mirnvy, Russia",Mirnvy,MIRNVY
RSM00024790,"Susuman, Russia",Susuman,SUSUMAN
RSM00024793,"Shturmovoy, Russia",Shturmovoy,SHTURMOVOY
RSM00024817,"Erbogacen, Russia",Erbogacen,ERBOGACEN
RSM00024908,"Vanavara, Russia",Vanavara,VANAVARA
RSM00024944,"Olekminsk (24944-0), Russia",Olekminsk (24944-0),OLEKMINSK (24944-0)
RSM00024947,"Olekminsk (Rs), Russia",Olekminsk (Rs),OLEKMINSK (RS)
RSM00024959,"Jakutsk, Russia",Jakutsk,JAKUTSK
RSM00025042,"Ajon Island, Russia",Ajon Island,AJON ISLAND
RSM00025123,"Cherskij, Russia",Cherskij,CHERSKIJ
RSM00025173,"Mys Shmidta, Russia",Mys Shmidta,MYS SHMIDTA
RSM00025399,"Mys Uelen, Russia",Mys Uelen,MYS UELEN
RSM00025400,"Zyryanka (25400-0), Russia",Zyryanka (25400-0),ZYRYANKA (25400-0)
RSM00025403,"Zyryanka (Rs), Russia",Zyryanka (Rs),ZYRYANKA (RS)
RSM00025428,"Omolon, Russia",Omolon,OMOLON
RSM00025551,"Markovo, Russia",Markovo,MARKOVO
RSM00025563,"Anadyr, Russia",Anadyr,ANADYR
RSM00025594,"Buhta Providenja, Russia",Buhta Providenja,BUHTA PROVIDENJA
RSM00025677,"Beringovskaja, Russia",Beringovskaja,BERINGOVSKAJA
RSM00025703,"Sejmchan, Russia",Sejmchan,SEJMCHAN
RSM00025822,"Giziga, Russia",Giziga,GIZIGA
RSM00025913,"Magadan, Russia",Magadan,MAGADAN
RSM00025954,"Korf, Russia",Korf,KORF
RSM00026063,"St.Petersburg (Voejkovo) (2, Russia",St.Petersburg (Voejkovo) (2,ST.PETERSBURG (VOEJKOVO) (2
RSM00026065,"Leningrad/Chosseynor, Russia",Leningrad,LENINGRAD/CHOSSEYNOR
RSM00026075,"St.Petersburg (Voejkovo) (R, Russia",St.Petersburg (Voejkovo) (R,ST.PETERSBURG (VOEJKOVO) (R
RSM00026258,"Pskov, Russia",Pskov,PSKOV
RSM00026298,"Bologoe, Russia",Bologoe,BOLOGOE
RSM00026477,"Velikie Luki, Russia",Velikie Luki,VELIKIE LUKI
RSM00026702,"Kaliningrad, Russia",Kaliningrad,KALININGRAD
RSM00026708,"Kaliningrad (Nizov'E), Russia",Kaliningrad (Nizov'E),KALININGRAD (NIZOV'E)
RSM00026781,"Smolensk, Russia",Smolensk,SMOLENSK
RSM00027038,"Vologda (27038-0), Russia",Vologda (27038-0),VOLOGDA (27038-0)
RSM00027199,"Kirov (27199-0), Russia",Kirov (27199-0),KIROV (27199-0)
RSM00027331,"Jaroslavl, Russia",Jaroslavl,JAROSLAVL
RSM00027459,"Niznij Novgorod, Russia",Niznij Novgorod,NIZNIJ NOVGOROD
RSM00027594,"Kazan'(Vyazovye), Russia",Kazan'(Vyazovye),KAZAN'(VYAZOVYE)
RSM00027595,"Kazan' (27595-0), Russia",Kazan' (27595-0),KAZAN' (27595-0)
RSM00027707,"Suhinichi, Russia",Suhinichi,SUHINICHI
RSM00027713,"Moskva (Dolgoprudnyj) (Rs), Russia",Moskva (Dolgoprudnyj) (Rs),MOSKVA (DOLGOPRUDNYJ) (RS)
RSM00027730,"Ryazan, Russia",Ryazan,RYAZAN
RSM00027944,"Tambov, Russia",Tambov,TAMBOV
RSM00027962,"Penza, Russia",Penza,PENZA
RSM00027995,"Samara (Bezenchuk), Russia",Samara (Bezenchuk),SAMARA (BEZENCHUK)
RSM00028225,"Perm' (28225-1), Russia",Perm' (28225-1),PERM' (28225-1)
RSM00028275,"Tobol'Sk, Russia",Tobol'Sk,TOBOL'SK
RSM00028445,"Ekaterinburg (Verhnee Dubro, Russia",Ekaterinburg (Verhnee Dubro,EKATERINBURG (VERHNEE DUBRO
RSM00028661,"Kurgan, Russia",Kurgan,KURGAN
RSM00028695,"Omsk (Rs), Russia",Omsk (Rs),OMSK (RS)
RSM00028698,"Omsk (28698-0), Russia",Omsk (28698-0),OMSK (28698-0)
RSM00028722,"Ufa-Dioma, Russia",Ufa-Dioma,UFA-DIOMA
RSM00028900,"Samara, Russia",Samara,SAMARA
RSM00029231,"Kolpasevo, Russia",Kolpasevo,KOLPASEVO
RSM00029263,"Enisejsk, Russia",Enisejsk,ENISEJSK
RSM00029282,"Bogucany, Russia",Bogucany,BOGUCANY
RSM00029572,"Emel' Yanovo, Russia",Emel' Yanovo,EMEL' YANOVO
RSM00029574,"Usaf-Ds3-192, Russia",Usaf-Ds3-192,USAF-DS3-192
RSM00029612,"Barabinsk, Russia",Barabinsk,BARABINSK
RSM00029634,"Novosibirsk, Russia",Novosibirsk,NOVOSIBIRSK
RSM00029698,"Nizhneudinsk, Russia",Nizhneudinsk,NIZHNEUDINSK
RSM00029839,"Barnaul (29839-0), Russia",Barnaul (29839-0),BARNAUL (29839-0)
RSM00029846,"Abagur, Russia",Abagur,ABAGUR
RSM00029862,"Abakan, Russia",Abakan,ABAKAN
RSM00030054,"Vitim, Russia",Vitim,VITIM
RSM00030230,"Kirensk, Russia",Kirensk,KIRENSK
RSM00030309,"Bratsk, Russia",Bratsk,BRATSK
RSM00030372,"Chara, Russia",Chara,CHARA
RSM00030521,"Zhigalovo, Russia",Zhigalovo,ZHIGALOVO
RSM00030557,"Bagdarin (Rs), Russia",Bagdarin (Rs),BAGDARIN (RS)
RSM00030635,"Ust'-Barguzin, Russia",Ust'-Barguzin,UST'-BARGUZIN
RSM00030636,"Barguzin, Russia",Barguzin,BARGUZIN
RSM00030673,"Mogocha, Russia",Mogocha,MOGOCHA
RSM00030692,"Skovorodino, Russia",Skovorodino,SKOVORODINO
RSM00030710,"Irkutsk, Russia",Irkutsk,IRKUTSK
RSM00030715,"Angarsk, Russia",Angarsk,ANGARSK
RSM00030758,"Chita, Russia",Chita,CHITA
RSM00030935,"Krasnyj Chikoj, Russia",Krasnyj Chikoj,KRASNYJ CHIKOJ
RSM00030965,"Borzya, Russia",Borzya,BORZYA
RSM00031004,"Aldan, Russia",Aldan,ALDAN
RSM00031088,"Ohotsk, Russia",Ohotsk,OHOTSK
RSM00031168,"Ayan, Russia",Ayan,AYAN
RSM00031300,"Zeja, Russia",Zeja,ZEJA
RSM00031329,"Ekimchan, Russia",Ekimchan,EKIMCHAN
RSM00031369,"Nikolaevsk-Na-Amure, Russia",Nikolaevsk-Na-Amure,NIKOLAEVSK-NA-AMURE
RSM00031510,"Blagovescetnsk, Russia",Blagovescetnsk,BLAGOVESCETNSK
RSM00031538,"Sutur, Russia",Sutur,SUTUR
RSM00031561,"Komsomolsk-On-Amur, Russia",Komsomolsk-On-Amur,KOMSOMOLSK-ON-AMUR
RSM00031707,"Ekaterino-Nikolskoe, Russia",Ekaterino-Nikolskoe,EKATERINO-NIKOLSKOE
RSM00031736,"Habarovsk (31736-0), Russia",Habarovsk (31736-0),HABAROVSK (31736-0)
RSM00031770,"Sovetskaya Gavan, Russia",Sovetskaya Gavan,SOVETSKAYA GAVAN
RSM00031873,"Dal'Nerechensk, Russia",Dal'Nerechensk,DAL'NERECHENSK
RSM00031909,"Ternej, Russia",Ternej,TERNEJ
RSM00031977,"Vladivostok (Sad Gorod), Russia",Vladivostok (Sad Gorod),VLADIVOSTOK (SAD GOROD)
RSM00032061,"Aleksandrovsk-Sahalinskij, Russia",Aleksandrovsk-Sahalinskij,ALEKSANDROVSK-SAHALINSKIJ
RSM00032098,"Poronajsk, Russia",Poronajsk,PORONAJSK
RSM00032099,"M. Terpeniya (Fl), Russia",M. Terpeniya (Fl),M. TERPENIYA (FL)
RSM00032150,"Juzhno-Sahalinsk, Russia",Juzhno-Sahalinsk,JUZHNO-SAHALINSK
RSM00032165,"Juzhno-Kurilsk, Russia",Juzhno-Kurilsk,JUZHNO-KURILSK
RSM00032186,"Usaf-Ds3-216, Russia",Usaf-Ds3-216,USAF-DS3-216
RSM00032195,"Simusir, Russia",Simusir,SIMUSIR
RSM00032215,"Severo-Kuril'Sk, Russia",Severo-Kuril'Sk,SEVERO-KURIL'SK
RSM00032217,"Usaf-Ds3-217, Russia",Usaf-Ds3-217,USAF-DS3-217
RSM00032389,"Kljuchi, Russia",Kljuchi,KLJUCHI
RSM00032477,"Sobolevo, Russia",Sobolevo,SOBOLEVO
RSM00032540,"Petropavlovsk-Kamchatskij, Russia",Petropavlovsk-Kamchatskij,PETROPAVLOVSK-KAMCHATSKIJ
RSM00032618,"Ostrov Beringa, Russia",Ostrov Beringa,OSTROV BERINGA
RSM00034009,"Kursk, Russia",Kursk,KURSK
RSM00034122,"Voronez (34122-0), Russia",Voronez (34122-0),VORONEZ (34122-0)
RSM00034139,"Kamennaya Step No2, Russia",Kamennaya Step No2,KAMENNAYA STEP NO2
RSM00034172,"Saratov (34170-1), Russia",Saratov (34170-1),SARATOV (34170-1)
RSM00034247,"Kalach, Russia",Kalach,KALACH
RSM00034467,"Volgograd (34467-1), Russia",Volgograd (34467-1),VOLGOGRAD (34467-1)
RSM00034731,"Rostov-Na-Donu (34731-1), Russia",Rostov-Na-Donu (34731-1),ROSTOV-NA-DONU (34731-1)
RSM00034858,"Divnoe, Russia",Divnoe,DIVNOE
RSM00034866,"Yashkul, Russia",Yashkul,YASHKUL
RSM00034882,"Astrahan' (34882-1), Russia",Astrahan' (34882-1),ASTRAHAN' (34882-1)
RSM00035121,"Orenburg, Russia",Orenburg,ORENBURG
RSM00036096,"Kyzyl, Russia",Kyzyl,KYZYL
RSM00036259,"Kos-Agac, Russia",Kos-Agac,KOS-AGAC
RSM00037011,"Tuapse (37011-1), Russia",Tuapse (37011-1),TUAPSE (37011-1)
RSM00037050,"Pjatigorsk, Russia",Pjatigorsk,PJATIGORSK
RSM00037055,"Mineral'Nye Vody (37055-1), Russia",Mineral'Nye Vody (37055-1),MINERAL'NYE VODY (37055-1)
RSM00037099,"Sochi, Russia",Sochi,SOCHI
RSM00037259,"Mahachkala, Russia",Mahachkala,MAHACHKALA
RSXUAC00073,"Slutsk, Russia",Slutsk,SLUTSK
RSXUAC00075,"Swerdlowsk, Russia",Swerdlowsk,SWERDLOWSK
RSXUAE04636,"Nikolaevka, Russia",Nikolaevka,NIKOLAEVKA
RSXUAE04778,"Mys Cheliuskina, Russia",Mys Cheliuskina,MYS CHELIUSKINA
SAM00040373,"Al Qaisumah Airport, Saudi Arabia",Al Qaisumah Airport,AL QAISUMAH AIRPORT
SAM00040375,"Tabuk Airport, Saudi Arabia",Tabuk Airport,TABUK AIRPORT
SAM00040394,"Hail Airport, Saudi Arabia",Hail Airport,HAIL AIRPORT
SAM00040400,"Al-Wejh, Saudi Arabia",Al-Wejh,AL-WEJH
SAM00040416,"Dhahran, Saudi Arabia",Dhahran,DHAHRAN
SAM00040417,"King Fahd Airport, Saudi Arabia",King Fahd Airport,KING FAHD AIRPORT
SAM00040430,"Al Madina Airport, Saudi Arabia",Al Madina Airport,AL MADINA AIRPORT
SAM00040437,"Riyadh/King Khalid, Saudi Arabia",Riyadh,RIYADH/KING KHALID
SAM00040438,"Riyadh Obs., Saudi Arabia",Riyadh Obs.,RIYADH OBS.
SAM00040476,"Usaf-Ds3-251, Saudi Arabia",Usaf-Ds3-251,USAF-DS3-251
SAM00040495,"Usaf-Ds3-254, Saudi Arabia",Usaf-Ds3-254,USAF-DS3-254
SAM00041024,"King Abdulaziz Airport, Saudi Arabia",King Abdulaziz Airport,KING ABDULAZIZ AIRPORT
SAM00041112,"Abha, Saudi Arabia",Abha,ABHA
SAM00041114,"Khamis Mushait, Saudi Arabia",Khamis Mushait,KHAMIS MUSHAIT
SAM00041140,"Gizan, Saudi Arabia",Gizan,GIZAN
SBM00071805,"Saint-Pierre, Saint Pierre and Miquelon",Saint-Pierre,SAINT-PIERRE
SEM00063985,"Seychelles Inter. Airport, Seychelles",Seychelles Inter. Airport,SEYCHELLES INTER. AIRPORT
SEM00063995,"Aldabra, Seychelles",Aldabra,ALDABRA
SFM00068174,"Pietersburg (Saaf), South Africa",Pietersburg (Saaf),PIETERSBURG (SAAF)
SFM00068242,"Mafikeng Wo, South Africa",Mafikeng Wo,MAFIKENG WO
SFM00068262,"Pretoria-Eendracht, South Africa",Pretoria-Eendracht,PRETORIA-EENDRACHT
SFM00068263,"Pretoria (Irene), South Africa",Pretoria (Irene),PRETORIA (IRENE)
SFM00068351,"Usaf-Ds3-475, South Africa",Usaf-Ds3-475,USAF-DS3-475
SFM00068406,"Usaf-Ds3-477, South Africa",Usaf-Ds3-477,USAF-DS3-477
SFM00068424,"Upington, South Africa",Upington,UPINGTON
SFM00068438,"Kimberley, South Africa",Kimberley,KIMBERLEY
SFM00068442,"Bloemfontein Airport, South Africa",Bloemfontein Airport,BLOEMFONTEIN AIRPORT
SFM00068461,"Bethlehem Airport, South Africa",Bethlehem Airport,BETHLEHEM AIRPORT
SFM00068462,"Usaf-Ds3-478, South Africa",Usaf-Ds3-478,USAF-DS3-478
SFM00068476,"Usaf-Ds3-479, South Africa",Usaf-Ds3-479,USAF-DS3-479
SFM00068512,"Springbok, South Africa",Springbok,SPRINGBOK
SFM00068538,"De Aar, South Africa",De Aar,DE AAR
SFM00068588,"Durban/Louis Botha, South Africa",Durban,DURBAN/LOUIS BOTHA
SFM00068592,"King Shaka Int'L Airport, South Africa",King Shaka Int'L Airport,KING SHAKA INT'L AIRPORT
SFM00068728,"Usaf-Ds3-483, South Africa",Usaf-Ds3-483,USAF-DS3-483
SFM00068816,"Cape Town Intnl. Airport, South Africa",Cape Town Intnl. Airport,CAPE TOWN INTNL. AIRPORT
SFM00068828,"George Airport, South Africa",George Airport,GEORGE AIRPORT
SFM00068842,"Port Elizabeth, South Africa",Port Elizabeth,PORT ELIZABETH
SFM00068858,"East London, South Africa",East London,EAST LONDON
SFM00068994,"Marion Island, South Africa",Marion Island,MARION ISLAND
SGM00061600,"Saint-Louis, Senegal",Saint-Louis,SAINT-LOUIS
SGM00061641,"Dakar/Yoff, Senegal",Dakar,DAKAR/YOFF
SGM00061660,"Dakar-Diass-Aibd, Senegal",Dakar-Diass-Aibd,DAKAR-DIASS-AIBD
